curatorAfees,curatorAmax,curatorAmin,curatorAp,curatorAshares,curatorAtrans,curatorAutility,curatorBfees,curatorBmax,curatorBmin,curatorBp,curatorBshares,curatorBtrans,curatorButility,curatorCfees,curatorCmax,curatorCmin,curatorCp,curatorCshares,curatorCtrans,curatorCutility,curatorDfees,curatorDmax,curatorDmin,curatorDp,curatorDshares,curatorDtrans,curatorDutility,curatorEfees,curatorEmax,curatorEmin,curatorEp,curatorEshares,curatorEtrans,curatorEutility,feeRate,price,shares,signal,time
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,359.54200279950896,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,21.161837542759557,3500.0,1750.0,463.8553325012199,412.6647129467125,2.0,85.76293468867459,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,90.33995794260898,0.05,1.074882885944265,2454.9405146929016,2638.7735452546053,22
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,359.54200279950896,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,21.161837542759557,3500.0,1750.0,463.8553325012199,412.6647129467125,2.0,85.76293468867459,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,90.33995794260898,0.05,1.074882885944265,2454.9405146929016,2638.7735452546053,23
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,359.54200279950896,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,90.33995794260898,0.05,1.0764202930454636,2523.519004189658,2716.3670659956283,24
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,90.33995794260898,0.05,1.0764202930454636,2523.519004189658,2716.3670659956283,25
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,90.33995794260898,0.05,1.0764202930454636,2523.519004189658,2716.3670659956283,26
20.337124529969675,2500.0,1000.0,132.54784796980312,134.34085098289273,4.0,4.2587774645589604,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,68.82005335334657,0.05,1.0764202930454636,2523.519004189658,2716.3670659956283,27
20.337124529969675,2500.0,1000.0,22.119703934755307,31.752536038904367,5.0,10.66989241754468,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,68.82005335334657,0.05,1.0764202930454636,2420.93068924567,2605.93892196058,28
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,68.82005335334657,0.05,1.0764202930454636,2389.1781532067653,2571.759847812646,29
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,32.41857636513701,4000.0,500.0,839.7686744672392,759.9294021562089,1.0,364.7863946953714,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0764202930454636,2389.1781532067653,2571.759847812646,30
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.98255611161051,4000.0,500.0,871.4094217573347,787.8540985966183,2.0,432.3896262833748,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770748110626576,2417.102849647175,2603.400595102742,31
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.98255611161051,4000.0,500.0,871.4094217573347,787.8540985966183,2.0,432.3896262833748,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770748110626576,2417.102849647175,2603.400595102742,32
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.98255611161051,4000.0,500.0,871.4094217573347,787.8540985966183,2.0,432.3896262833748,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770748110626576,2417.102849647175,2603.400595102742,33
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993586344851686,4000.0,500.0,871.6300441808162,788.0486916742348,3.0,432.3860487430927,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770793744734233,2417.2974427247914,2603.621217526224,34
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,35
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,112.13651362095595,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,36
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,37
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,38
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,39
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,40
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,41
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,42
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,43
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.993666444524024,4000.0,500.0,871.6316461751994,788.0501046570661,4.0,432.3860226312138,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.0770794076094663,2417.298855707623,2603.622819520607,44
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,432.38602244154936,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67093289154286,0.05,1.077079407850142,2417.298865970483,2603.6228311563077,45
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,432.38602244154936,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.077079407850142,2417.298865970483,2603.6228311563077,46
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,432.38602244154936,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,24.93901266817045,3500.0,1750.0,541.4488532422438,481.24320244346876,3.0,126.0124203822885,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.077079407850142,2417.298865970483,2603.6228311563077,47
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,432.38602244154936,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,27.131723234475107,3500.0,1750.0,586.0040124678635,520.541513186244,4.0,155.62970486360894,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.0779862549239718,2456.5971767132582,2648.177990381928,48
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,411.52558488247155,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,27.131723234475107,3500.0,1750.0,586.0040124678635,520.541513186244,4.0,155.62970486360894,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.0779862549239718,2456.5971767132582,2648.177990381928,49
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,411.52558488247155,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,27.131723234475107,3500.0,1750.0,586.0040124678635,520.541513186244,4.0,155.62970486360894,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.0779862549239718,2456.5971767132582,2648.177990381928,50
20.337124529969675,2500.0,1000.0,-12.059370213179136,0.0,6.0,12.059370213179136,33.99366702630905,4000.0,500.0,871.6316578108999,788.0501149199264,5.0,411.52558488247155,1.9824226780025402,2000.0,1500.0,1.062319946813659,0.0,2.0,-1.062319946813659,27.131723234475107,3500.0,1750.0,586.0040124678635,520.541513186244,4.0,155.62970486360894,25.68376186522589,3000.0,0.0,701.5393703695263,648.0055486070876,1.0,102.67092947719561,0.05,1.0779862549239718,2456.5971767132582,2648.177990381928,51
